unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
450,scene,youth_hostel-s,0.036076717007169676,black-c,139916835.0,3608857.0,915618.0,0.006420430018148648,bed,5899566.0,2297671.0,217114.0,0.027206848816741295,headboard,500152.0,703516.0,15208.0,0.012796391969439443,youth_hostel-s,614656.0,1263806.0,65409.0,0.036076717007169676,,24924928.0,319001.0,273448.0,0.010950850326030964
315,scene,corridor-s,0.03604473893453485,yellow-c,34166024.0,3614893.0,228745.0,0.006091391997245859,skyscraper,1270392.0,1902961.0,59702.0,0.019174274830416126,head,4946761.0,913533.0,115641.0,0.020130197594180187,corridor-s,1530368.0,912755.0,84998.0,0.03604473893453485,crosshatched,1743616.0,310046.0,33237.0,0.016450499276142398
188,object,bench,0.036008769877825086,brown-c,182265724.0,3678992.0,1177435.0,0.0063725297770658865,bench,486371.0,2082305.0,89280.0,0.036008769877825086,footboard,366693.0,707825.0,15209.0,0.014357472654343539,church-indoor-s,301056.0,1485486.0,59593.0,0.034507677991648854,,24924928.0,145563.0,135825.0,0.005447235587595198
363,color,blue-c,0.03593326946158403,blue-c,61494563.0,3700245.0,2261403.0,0.03593326946158403,sky,36622673.0,2947118.0,1364336.0,0.03571050259707678,screen,677188.0,561717.0,16141.0,0.013200421340503973,skyscraper-s,4402944.0,1829755.0,190669.0,0.03155710911729998,bubbly,1517824.0,391604.0,19561.0,0.010350463815707667
237,scene,field-wild-s,0.03563581961360411,blue-c,61494563.0,3645506.0,578767.0,0.008964611649250815,mountain,5469345.0,2951842.0,209386.0,0.02549818243281833,hair,989801.0,921642.0,46201.0,0.02476944010482286,field-wild-s,602112.0,1621366.0,76509.0,0.03563581961360411,freckled,1555456.0,295467.0,24731.0,0.013542387656938592
233,object,building,0.03563423639166339,blue-c,61494563.0,3703339.0,431531.0,0.006662886824398421,building,35246027.0,3095959.0,1319276.0,0.03563423639166339,column,193649.0,808675.0,17084.0,0.017339937477162923,nursery-s,827904.0,2112036.0,86465.0,0.030301649742857394,,24924928.0,250668.0,185336.0,0.007416329401934994
167,scene,sandbox-s,0.03540903083782903,orange-c,30348501.0,3800668.0,224777.0,0.0066258225055293545,cup,140967.0,1164124.0,22517.0,0.017556102026081925,arm,2299112.0,647971.0,51572.0,0.017811018504160406,sandbox-s,200704.0,352426.0,18916.0,0.03540903083782903,,24924928.0,112330.0,97969.0,0.003928299639977708
421,scene,kitchen-s,0.03527922486870779,orange-c,30348501.0,3655964.0,248995.0,0.007376434100902758,cabinet,5324231.0,964165.0,126399.0,0.020512668214541487,drawer,540514.0,638521.0,15187.0,0.013048954846337323,kitchen-s,9006592.0,815542.0,334709.0,0.03527922486870779,gauzy,1630720.0,2166.0,183.0,0.00011208407162845907
21,object,house,0.03505416446982208,red-c,21004512.0,3657826.0,136378.0,0.005560557058724714,house,1833277.0,2320739.0,140684.0,0.03505416446982208,roof,443437.0,812312.0,32305.0,0.02640496826990038,corridor-s,1530368.0,1256981.0,71107.0,0.02617844801751832,,24924928.0,224735.0,186354.0,0.007465116102997403
154,scene,kitchen-s,0.03458284570120549,brown-c,182265724.0,3677744.0,1194962.0,0.00646804689181086,door,5745972.0,1589718.0,167909.0,0.023425520394666076,pane,480756.0,954218.0,20387.0,0.014411980316516412,kitchen-s,9006592.0,1420415.0,348542.0,0.03458284570120549,sprinkled,1718528.0,23248.0,1624.0,0.0009332518078880466
213,scene,poolroom-home-s,0.034296542522358836,blue-c,61494563.0,3629222.0,440416.0,0.006808798100791565,pool table,435101.0,2339838.0,80255.0,0.029782712926636295,wing,323329.0,1059688.0,24623.0,0.018126552384654233,poolroom-home-s,1317120.0,1136340.0,81355.0,0.034296542522358836,cobwebbed,1505280.0,573653.0,51211.0,0.02525543442345647
308,scene,skyscraper-s,0.03421818423605272,blue-c,61494563.0,3734664.0,556437.0,0.008603881168571822,skyscraper,1270392.0,3121765.0,125945.0,0.029521505260404313,wheel,1513439.0,888038.0,28784.0,0.012131362970262061,skyscraper-s,4402944.0,1492080.0,195043.0,0.03421818423605272,,24924928.0,325263.0,258277.0,0.010334422565634629
266,part,water tank,0.03399863589044046,grey-c,159331282.0,3693439.0,1120179.0,0.006918762044365624,toilet,310112.0,1435563.0,48885.0,0.028810282946033394,water tank,81859.0,494223.0,18942.0,0.03399863589044046,corridor-s,1530368.0,1077861.0,81760.0,0.03236137075103633,potholed,1580544.0,189177.0,12412.0,0.007063072003842238
317,part,coach,0.03380493301615124,blue-c,61494563.0,3722205.0,401961.0,0.00620168474774599,train,1646804.0,2904812.0,117312.0,0.026455561007995843,coach,689166.0,846636.0,50220.0,0.03380493301615124,lighthouse-s,589568.0,1855094.0,52525.0,0.021957354449180795,,24924928.0,270894.0,258207.0,0.010354117665221794
121,scene,water_tower-s,0.03380177943588677,brown-c,182265724.0,3665066.0,960220.0,0.0051912042007547475,bird,1030707.0,1787204.0,33934.0,0.012189037481272294,body,1291612.0,763325.0,15265.0,0.007484046454527983,water_tower-s,275968.0,936636.0,39648.0,0.03380177943588677,braided,1568000.0,208289.0,10015.0,0.00567012819075636
471,object,person,0.03376356359226804,black-c,139916835.0,3591225.0,1066437.0,0.007486835501726907,person,14523849.0,2023134.0,540438.0,0.03376356359226804,arm,2299112.0,1339758.0,97914.0,0.027651854470939485,television_studio-s,200704.0,645348.0,19815.0,0.02398222301833493,studded,1593088.0,138400.0,10357.0,0.006017554735810348
159,scene,alley-s,0.033522601428823594,white-c,72511065.0,3706596.0,1307427.0,0.017453249445195967,sky,36622673.0,3223296.0,987358.0,0.025408988499357323,balcony,317196.0,922546.0,12012.0,0.009783910143109642,alley-s,1091328.0,1666471.0,89450.0,0.033522601428823594,,24924928.0,333042.0,254544.0,0.010180364882796462
132,scene,theater-indoor_procenium-s,0.03309026479743625,red-c,21004512.0,3592167.0,254949.0,0.010473742006011899,sofa,4094071.0,1806617.0,162403.0,0.028301661559159225,back pillow,282308.0,989837.0,32287.0,0.026040885327190694,theater-indoor_procenium-s,288512.0,836233.0,36026.0,0.03309026479743625,,24924928.0,90623.0,75670.0,0.0030340962733543114
59,scene,gas_station-s,0.03267124886438631,grey-c,159331282.0,3625144.0,833951.0,0.005143956752449036,door,5745972.0,1478083.0,140227.0,0.019795370525653645,coach,689166.0,544874.0,14080.0,0.011541362011869241,gas_station-s,301056.0,928841.0,38911.0,0.03267124886438631,spiralled,1605632.0,242200.0,44571.0,0.024716887904745903
507,scene,bow_window-outdoor-s,0.03251071892256052,yellow-c,34166024.0,3649388.0,222184.0,0.005910213403328919,building,35246027.0,1992498.0,509576.0,0.013873960836723098,shop window,233888.0,824781.0,19527.0,0.01879146449667129,bow_window-outdoor-s,288512.0,1100027.0,43721.0,0.03251071892256052,interlaced,1630720.0,340585.0,43506.0,0.02256770545062011
36,part,wheel,0.032215044430824825,green-c,63326720.0,3718519.0,550965.0,0.008285901429647913,motorbike,1440771.0,3520059.0,129073.0,0.026713470896818692,wheel,1513439.0,1740429.0,101552.0,0.032215044430824825,beach-s,990976.0,1190862.0,57412.0,0.0270247116162201,potholed,1580544.0,320333.0,38930.0,0.020908221340349645
467,object,building,0.03199678389290655,white-c,72511065.0,3708156.0,518620.0,0.006850936361786612,building,35246027.0,2990491.0,1185513.0,0.03199678389290655,shop window,233888.0,1122457.0,12435.0,0.009252851753465633,street-s,28111104.0,1717961.0,707738.0,0.024303082067654403,meshed,1756160.0,553065.0,53249.0,0.023603531243240175
362,scene,archive-s,0.03111741954833348,orange-c,30348501.0,3665838.0,383257.0,0.011395916432305092,seat,1488057.0,1166947.0,30636.0,0.011673667717332326,body,1291612.0,495806.0,18615.0,0.01052406627532857,archive-s,338688.0,651459.0,29881.0,0.03111741954833348,studded,1593088.0,193706.0,52169.0,0.030075088275563884
270,scene,nursery-s,0.030801373783629078,brown-c,182265724.0,3663551.0,1165972.0,0.006310625438429188,bedclothes,1008092.0,1648707.0,47671.0,0.018270855243590962,hair,989801.0,996557.0,33437.0,0.017121532309806696,nursery-s,827904.0,612744.0,43048.0,0.030801373783629078,chequered,1530368.0,150967.0,11764.0,0.0070461214287981765
349,scene,window_seat-s,0.03075699214457088,black-c,139916835.0,3639115.0,864063.0,0.006055445885301104,bed,5899566.0,1659700.0,167779.0,0.022698950833573813,footboard,366693.0,954232.0,18370.0,0.014103051310693214,window_seat-s,577024.0,1046510.0,48445.0,0.03075699214457088,,24924928.0,123931.0,81036.0,0.0032456173692035546
100,scene,arch-s,0.03008441845067314,yellow-c,34166024.0,3730355.0,202542.0,0.00537334525004711,dome,86299.0,2061661.0,34270.0,0.01621335200526094,head,4946761.0,714511.0,106477.0,0.019168484165482256,arch-s,175616.0,944539.0,32715.0,0.03008441845067314,potholed,1580544.0,544020.0,34722.0,0.01661465316516751
